Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:47:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:49:04 AM     all      1.00      0.00      0.00      1.00      0.00     98.00
05:49:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:07 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:49:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:09 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:49:10 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:11 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:12 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:49:13 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:14 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:49:15 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
05:49:16 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:49:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:19 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
05:49:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:49:22 AM     all      3.03      0.00      0.00      0.00      0.00     96.97
05:49:23 AM     all      6.67      0.00      3.33      3.33      0.00     86.67
05:49:24 AM     all     10.00      0.00      5.00      3.75      0.00     81.25
05:49:25 AM     all     13.75      0.00     11.25      8.75      1.25     65.00
05:49:26 AM     all     14.86      0.00      9.46      5.41      0.00     70.27
05:49:27 AM     all     10.26      0.00      7.69      2.56      1.28     78.21
05:49:28 AM     all     13.33      0.00      6.67      2.67      0.00     77.33
05:49:29 AM     all     12.35      0.00     11.11     13.58      1.23     61.73
05:49:30 AM     all      8.97      0.00      6.41      3.85      1.28     79.49
05:49:31 AM     all     14.10      0.00      6.41      1.28      0.00     78.21
05:49:32 AM     all      6.94      0.00      5.56      4.17      0.00     83.33
05:49:33 AM     all      9.21      0.00      9.21      2.63      1.32     77.63
05:49:34 AM     all      7.79      0.00      3.90      2.60      1.30     84.42
05:49:35 AM     all      7.79      0.00      5.19      1.30      0.00     85.71
05:49:36 AM     all      9.33      0.00      5.33      1.33      0.00     84.00
05:49:37 AM     all      7.59      0.00      8.86      2.53      1.27     79.75
05:49:38 AM     all     13.92      0.00      3.80      2.53      1.27     78.48
05:49:39 AM     all     22.08      0.00      5.19      1.30      0.00     71.43
05:49:40 AM     all      9.46      0.00      5.41      1.35      0.00     83.78
05:49:41 AM     all     67.39      0.00      7.61      0.00      1.09     23.91
05:49:42 AM     all     47.67      0.00      8.14      1.16      0.00     43.02
05:49:43 AM     all     17.11      0.00      6.58      2.63      1.32     72.37
05:49:44 AM     all     10.96      0.00      6.85      1.37      0.00     80.82
05:49:45 AM     all     10.53      0.00      7.89      0.00      0.00     81.58
05:49:46 AM     all     10.00      0.00     10.00      3.75      1.25     75.00
05:49:47 AM     all      9.21      0.00      6.58      1.32      1.32     81.58
05:49:48 AM     all     11.84      0.00      7.89      5.26      0.00     75.00
05:49:49 AM     all     12.99      0.00     10.39     23.38      1.30     51.95
05:49:50 AM     all      7.89      0.00      3.95      5.26      0.00     82.89
05:49:51 AM     all      6.67      0.00      5.33      1.33      1.33     85.33
05:49:52 AM     all     10.81      0.00      6.76      4.05      0.00     78.38
05:49:53 AM     all      6.10      0.00     10.98      1.22      1.22     80.49
05:49:54 AM     all      0.99      0.00      0.99      0.99      0.00     97.03
05:49:55 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
