Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:43:14 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:43:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:16 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:43:17 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:43:18 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:43:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:25 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:43:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:28 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
05:43:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:43:30 AM     all     10.10      0.00      0.00      0.00      0.00     89.90
05:43:31 AM     all      7.95      0.00      2.27      0.00      0.00     89.77
05:43:32 AM     all      3.53      0.00      0.00      1.18      1.18     94.12
05:43:33 AM     all     10.00      0.00      3.33      0.00      0.00     86.67
05:43:34 AM     all     32.58      0.00      2.25      1.12      0.00     64.04
05:43:35 AM     all      2.35      0.00      2.35      0.00      1.18     94.12
05:43:36 AM     all      4.55      1.14      2.27      0.00      0.00     92.05
05:43:37 AM     all      2.33      0.00      1.16      0.00      1.16     95.35
05:43:38 AM     all      4.65      0.00      1.16      2.33      0.00     91.86
05:43:39 AM     all      1.20      0.00      1.20      0.00      0.00     97.59
05:43:40 AM     all      2.35      0.00      1.18      0.00      0.00     96.47
05:43:41 AM     all     11.36      0.00      3.41      0.00      1.14     84.09
05:43:42 AM     all     10.59      0.00      0.00      0.00      0.00     89.41
05:43:43 AM     all     20.00      0.00      6.67      5.56      1.11     66.67
05:43:44 AM     all      4.71      0.00      2.35      1.18      0.00     91.76
05:43:45 AM     all      2.35      0.00      1.18      0.00      0.00     96.47
05:43:46 AM     all      4.71      0.00      1.18      0.00      0.00     94.12
05:43:47 AM     all      5.81      0.00      1.16      0.00      1.16     91.86
05:43:48 AM     all      3.49      0.00      1.16      1.16      0.00     94.19
05:43:49 AM     all      3.49      0.00      1.16      0.00      1.16     94.19
05:43:50 AM     all      3.49      0.00      1.16      0.00      0.00     95.35
05:43:51 AM     all      1.16      0.00      3.49      0.00      0.00     95.35
05:43:52 AM     all      2.35      0.00      1.18      0.00      1.18     95.29
05:43:53 AM     all     19.32      0.00      3.41      0.00      0.00     77.27
05:43:54 AM     all     22.73      0.00      3.41      0.00      0.00     73.86
05:43:55 AM     all     33.70      1.09      6.52      4.35      1.09     53.26
