Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:40:10 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:40:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:15 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:40:16 AM     all      0.00      0.00      0.00      2.00      0.00     98.00
05:40:17 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:40:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:19 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:40:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:21 AM     all      0.00      0.00      0.00      0.00      1.00     99.00
05:40:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:25 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:40:26 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:40:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:40:28 AM     all      1.00      0.00      1.00      0.00      0.00     98.00
05:40:29 AM     all     18.18      0.00      0.00      1.01      0.00     80.81
05:40:30 AM     all     20.00      0.00      1.11      0.00      0.00     78.89
05:40:31 AM     all     11.49      0.00      2.30      2.30      0.00     83.91
05:40:32 AM     all      3.41      0.00      2.27      0.00      1.14     93.18
05:40:33 AM     all      4.55      0.00      1.14      0.00      0.00     94.32
05:40:34 AM     all      4.71      0.00      0.00      0.00      0.00     95.29
05:40:35 AM     all      4.60      0.00      1.15      0.00      0.00     94.25
05:40:36 AM     all      4.55      0.00      2.27      1.14      1.14     90.91
05:40:37 AM     all      5.56      0.00      1.11      0.00      0.00     93.33
05:40:38 AM     all     29.21      0.00      2.25      0.00      0.00     68.54
05:40:39 AM     all     24.72      0.00      1.12      0.00      1.12     73.03
05:40:40 AM     all     64.58      0.00      3.12      0.00      0.00     32.29
05:40:41 AM     all     61.70      0.00      3.19      1.06      0.00     34.04
05:40:42 AM     all      2.35      0.00      0.00      0.00      0.00     97.65
05:40:43 AM     all     64.58      0.00      7.29      2.08      0.00     26.04
05:40:44 AM     all      2.33      0.00      2.33      0.00      0.00     95.35
05:40:45 AM     all      3.41      0.00      1.14      0.00      1.14     94.32
05:40:46 AM     all      3.49      0.00      1.16      0.00      0.00     95.35
05:40:47 AM     all      2.35      0.00      0.00      0.00      0.00     97.65
05:40:48 AM     all      3.41      0.00      2.27      0.00      1.14     93.18
05:40:49 AM     all      2.35      0.00      1.18      0.00      0.00     96.47
05:40:50 AM     all      4.60      0.00      3.45      0.00      0.00     91.95
05:40:51 AM     all      9.41      0.00      2.35      0.00      0.00     88.24
05:40:52 AM     all      4.49      0.00      2.25      0.00      1.12     92.13
05:40:53 AM     all      1.18      0.00      2.35      2.35      0.00     94.12
05:40:54 AM     all      2.33      0.00      1.16      0.00      0.00     96.51
05:40:55 AM     all      4.55      0.00      2.27      2.27      1.14     89.77
05:40:56 AM     all     15.91      0.00      5.68      3.41      0.00     75.00
05:40:57 AM     all      1.18      0.00      1.18      0.00      0.00     97.65
05:40:58 AM     all      4.49      0.00      2.25      0.00      0.00     93.26
05:40:59 AM     all      4.44      0.00      2.22      2.22      1.11     90.00
05:41:00 AM     all      3.49      0.00      1.16      0.00      0.00     95.35
05:41:01 AM     all      3.41      0.00      2.27      0.00      0.00     94.32
05:41:02 AM     all      6.82      0.00      1.14      0.00      1.14     90.91
05:41:03 AM     all      3.45      0.00      1.15      0.00      0.00     95.40
05:41:04 AM     all      2.30      0.00      2.30      0.00      0.00     95.40
05:41:05 AM     all      2.27      0.00      2.27      1.14      1.14     93.18
05:41:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:41:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
