Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:54:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:54:20 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:54:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:24 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:54:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:27 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:54:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:29 AM     all      0.98      0.00      0.98      0.98      0.00     97.06
05:54:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:54:35 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:54:36 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:54:37 AM     all      0.00      0.99      0.00      0.00      0.00     99.01
05:54:38 AM     all      3.09      0.00      1.03      1.03      0.00     94.85
05:54:39 AM     all      3.53      0.00      1.18      0.00      0.00     95.29
05:54:40 AM     all      4.60      0.00      0.00      0.00      1.15     94.25
05:54:41 AM     all      3.41      0.00      3.41      2.27      0.00     90.91
05:54:42 AM     all      2.33      0.00      2.33      0.00      0.00     95.35
05:54:43 AM     all      0.00      0.00      1.20      0.00      1.20     97.59
05:54:44 AM     all      4.65      0.00      0.00      0.00      0.00     95.35
05:54:45 AM     all      2.30      0.00      4.60      0.00      0.00     93.10
05:54:46 AM     all      3.53      0.00      3.53      0.00      1.18     91.76
05:54:47 AM     all      7.06      0.00      8.24      9.41      0.00     75.29
05:54:48 AM     all      2.35      0.00      1.18      0.00      1.18     95.29
05:54:49 AM     all      1.20      0.00      2.41      0.00      0.00     96.39
05:54:50 AM     all      1.15      0.00      4.60      0.00      0.00     94.25
05:54:51 AM     all      2.38      0.00      1.19      2.38      1.19     92.86
05:54:52 AM     all      5.88      0.00      1.18      2.35      0.00     90.59
05:54:53 AM     all      1.18      0.00      2.35      0.00      0.00     96.47
05:54:54 AM     all      2.35      0.00      0.00      0.00      1.18     96.47
05:54:55 AM     all      4.55      0.00      2.27      0.00      0.00     93.18
05:54:56 AM     all      2.33      0.00      3.49      0.00      0.00     94.19
05:54:57 AM     all      3.53      0.00      0.00      0.00      1.18     95.29
05:54:58 AM     all      1.20      0.00      1.20      0.00      0.00     97.59
05:54:59 AM     all      3.53      0.00      2.35      0.00      1.18     92.94
05:55:00 AM     all      9.89      0.00      9.89      7.69      0.00     72.53
05:55:01 AM     all      1.20      0.00      1.20      4.82      0.00     92.77
05:55:02 AM     all      4.55      0.00      2.27      1.14      1.14     90.91
05:55:03 AM     all      1.19      0.00      1.19      0.00      0.00     97.62
05:55:04 AM     all      3.49      0.00      1.16      0.00      1.16     94.19
05:55:05 AM     all      4.65      0.00      2.33      1.16      0.00     91.86
05:55:06 AM     all      1.18      0.00      3.53      0.00      0.00     95.29
05:55:07 AM     all     22.73      0.00      2.27      0.00      0.00     75.00
05:55:08 AM     all      1.16      0.00      3.49      0.00      1.16     94.19
05:55:09 AM     all      3.53      0.00      1.18      1.18      0.00     94.12
05:55:10 AM     all      1.19      0.00      1.19      0.00      1.19     96.43
05:55:11 AM     all      5.95      0.00      0.00      0.00      0.00     94.05
05:55:12 AM     all      3.53      0.00      1.18      0.00      0.00     95.29
05:55:13 AM     all     11.90      5.95      7.14      9.52      0.00     65.48
05:55:14 AM     all     16.49      6.19      3.09      5.15      1.03     68.04
