Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:37:06 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:37:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:10 AM     all      0.00      0.00      0.00      0.00      0.99     99.01
05:37:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:13 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:37:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:18 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
05:37:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:21 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:37:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:24 AM     all      1.98      0.00      0.99      0.00      0.00     97.03
05:37:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:37:26 AM     all     27.00      0.00      2.00      0.00      0.00     71.00
05:37:27 AM     all     70.10      0.00      1.03      0.00      0.00     28.87
05:37:28 AM     all     45.16      0.00      2.15      0.00      0.00     52.69
05:37:29 AM     all     51.06      0.00      3.19      0.00      0.00     45.74
05:37:30 AM     all     23.16      0.00      2.11      0.00      1.05     73.68
05:37:31 AM     all     28.57      0.00      3.30      0.00      0.00     68.13
05:37:32 AM     all     32.61      0.00      2.17      0.00      0.00     65.22
05:37:33 AM     all     35.56      0.00      3.33      0.00      0.00     61.11
05:37:34 AM     all     28.09      0.00      2.25      0.00      0.00     69.66
05:37:35 AM     all     21.59      0.00      2.27      1.14      0.00     75.00
05:37:36 AM     all     17.05      0.00      1.14      0.00      1.14     80.68
05:37:37 AM     all     21.98      0.00      3.30      0.00      0.00     74.73
05:37:38 AM     all     16.85      0.00      1.12      0.00      0.00     82.02
05:37:39 AM     all     39.78      0.00      4.30      0.00      1.08     54.84
