Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

04:18:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:18:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:10 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
04:18:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:17 AM     all      2.02      0.00      0.00      0.00      0.00     97.98
04:18:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:20 AM     all      0.00      0.00      0.00      0.99      0.00     99.01
04:18:21 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:18:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:25 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
04:18:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:34 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
04:18:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:37 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:18:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:39 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:18:40 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:18:41 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:18:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:44 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
04:18:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:57 AM     all      0.00      0.00      0.00      0.00      0.99     99.01
04:18:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:18:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:19:00 AM     all      0.00      0.00      0.00      2.00      0.00     98.00
04:19:01 AM     all      9.09      0.00      0.00      0.00      0.00     90.91
04:19:02 AM     all     80.00      0.00      5.00      0.00      0.00     15.00
