Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

04:35:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:35:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:25 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:35:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:31 AM     all      0.00      0.00      0.00      0.00      0.99     99.01
04:35:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:35:39 AM     all      7.22      0.00      1.03      0.00      0.00     91.75
04:35:40 AM     all     12.94      0.00      5.88      4.71      0.00     76.47
04:35:41 AM     all      3.75      0.00      3.75      0.00      1.25     91.25
04:35:42 AM     all      7.32      0.00      4.88      2.44      0.00     85.37
04:35:43 AM     all      5.95      0.00      8.33      1.19      0.00     84.52
04:35:44 AM     all      6.98      0.00      8.14      1.16      1.16     82.56
04:35:45 AM     all     13.25      0.00      7.23      0.00      0.00     79.52
04:35:46 AM     all     63.92     17.53     11.34      5.15      1.03      1.03
04:35:47 AM     all     38.37      8.14      9.30      3.49      0.00     40.70
04:35:48 AM     all     73.47      9.18      9.18      1.02      0.00      7.14
04:35:49 AM     all     31.82      5.68      9.09      2.27      0.00     51.14
04:35:50 AM     all      9.76      0.00      3.66      2.44      0.00     84.15
04:35:51 AM     all     12.20      0.00      8.54      6.10      1.22     71.95
04:35:52 AM     all      7.06      0.00      5.88      0.00      0.00     87.06
04:35:53 AM     all      8.43      0.00      7.23      3.61      1.20     79.52
04:35:54 AM     all      6.02      0.00      6.02      0.00      0.00     87.95
04:35:55 AM     all      3.70      0.00      6.17      0.00      1.23     88.89
04:35:56 AM     all     20.93      0.00      9.30      4.65      0.00     65.12
04:35:57 AM     all      3.66      0.00      7.32      4.88      1.22     82.93
04:35:58 AM     all      7.50      0.00      5.00      0.00      0.00     87.50
04:35:59 AM     all      5.13      0.00      5.13      0.00      0.00     89.74
04:36:00 AM     all      2.47      0.00      4.94      0.00      1.23     91.36
04:36:01 AM     all     18.18      0.00      8.08      4.04     11.11     58.59
04:36:02 AM     all      2.35      0.00      5.88      3.53      4.71     83.53
04:36:03 AM     all      5.88      0.00      5.88      0.00      0.00     88.24
04:36:04 AM     all      6.33      0.00      2.53      0.00      0.00     91.14
04:36:05 AM     all      4.82      0.00      4.82      0.00      1.20     89.16
04:36:06 AM     all      2.53      0.00      5.06      0.00      0.00     92.41
04:36:07 AM     all     13.64      7.95     22.73     10.23      1.14     44.32
04:36:08 AM     all     10.84      3.61      8.43      1.20      0.00     75.90
04:36:09 AM     all      1.08      4.30      4.30      2.15      0.00     88.17
04:36:10 AM     all      0.00      4.08      1.02      8.16      1.02     85.71
04:36:11 AM     all      2.06      4.12      2.06      2.06      0.00     89.69
04:36:12 AM     all      1.04      2.08      2.08      2.08      1.04     91.67
04:36:13 AM     all      0.00      2.13      1.06      1.06      0.00     95.74
04:36:14 AM     all      2.04      4.08      2.04      1.02      0.00     90.82
04:36:15 AM     all      1.02      1.02      0.00      5.10      0.00     92.86
04:36:16 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:36:17 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
04:36:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:19 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:36:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:26 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:36:27 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:36:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:31 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:36:32 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:36:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:35 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:36:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:37 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:36:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:36:40 AM     all      0.98      0.00      0.00      0.00      0.98     98.04
