Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

04:39:05 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:39:06 AM     all      0.00      0.00      0.00      0.00      0.99     99.01
04:39:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:10 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
04:39:11 AM     all      2.02      0.00      0.00      0.00      0.00     97.98
04:39:12 AM     all      3.03      0.00      0.00      0.00      0.00     96.97
04:39:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:18 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:39:19 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:39:20 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
04:39:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:22 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:39:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:25 AM     all      5.05      0.00      1.01      1.01      0.00     92.93
04:39:26 AM     all      5.95      0.00      2.38      0.00      0.00     91.67
04:39:27 AM     all     14.12      0.00     12.94      4.71      1.18     67.06
04:39:28 AM     all      6.17      0.00      2.47      2.47      0.00     88.89
04:39:29 AM     all      5.95      0.00      5.95      2.38      1.19     84.52
04:39:30 AM     all      3.75      0.00      5.00      0.00      0.00     91.25
04:39:31 AM     all      8.33      0.00      4.76      0.00      1.19     85.71
04:39:32 AM     all     12.20      0.00     10.98      6.10      0.00     70.73
04:39:33 AM     all      9.64      0.00      4.82      2.41      0.00     83.13
04:39:34 AM     all      5.88      0.00      5.88      1.18      1.18     85.88
04:39:35 AM     all      6.17      0.00      3.70      0.00      0.00     90.12
04:39:36 AM     all      7.41      0.00      3.70      0.00      1.23     87.65
04:39:37 AM     all     13.41      0.00      8.54      2.44      0.00     75.61
04:39:38 AM     all      6.25      0.00      3.75      3.75      0.00     86.25
04:39:39 AM     all     23.26      0.00      6.98      2.33      1.16     66.28
04:39:40 AM     all     24.71      0.00      4.71      0.00      0.00     70.59
04:39:41 AM     all     20.93      0.00      6.98      0.00      1.16     70.93
04:39:42 AM     all     13.58      0.00      9.88      3.70      0.00     72.84
04:39:43 AM     all      8.33     15.48     11.90      9.52      0.00     54.76
04:39:44 AM     all      8.75      5.00      8.75      2.50      1.25     73.75
04:39:45 AM     all      9.21      2.63      6.58      2.63      1.32     77.63
04:39:46 AM     all      8.75      6.25      7.50      3.75      0.00     73.75
04:39:47 AM     all     18.82      4.71     16.47      3.53      0.00     56.47
04:39:48 AM     all     12.05      6.02      6.02      3.61      1.20     71.08
04:39:49 AM     all      7.14      7.14     14.29      2.38      0.00     69.05
04:39:50 AM     all      6.17      2.47      7.41      2.47      1.23     80.25
04:39:51 AM     all      7.59      0.00      3.80      2.53      0.00     86.08
04:39:52 AM     all     10.98      0.00     12.20      7.32      0.00     69.51
04:39:53 AM     all      5.75      0.00      3.45      0.00      1.15     89.66
04:39:54 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
04:39:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:39:57 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:39:58 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:39:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:00 AM     all      0.99      0.00      0.00      0.99      0.00     98.02
04:40:01 AM     all      0.00      0.00      0.00      4.04      0.00     95.96
04:40:02 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:40:03 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:40:04 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:40:05 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
04:40:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:08 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
04:40:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:10 AM     all      0.00      0.00      0.00      2.00      0.00     98.00
04:40:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:14 AM     all      4.04      0.00      0.00      0.00      0.00     95.96
04:40:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:21 AM     all      0.00      0.00      0.00      0.00      0.99     99.01
04:40:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:24 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
04:40:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:34 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:40:35 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
04:40:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:37 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
04:40:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:39 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
04:40:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:42 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:44 AM     all      2.02      0.00      0.00      0.00      0.00     97.98
04:40:45 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
04:40:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
04:40:47 AM     all      7.61      0.00      2.17      0.00      0.00     90.22
04:40:48 AM     all      2.50      0.00      2.50      0.00      0.00     95.00
04:40:49 AM     all      8.33      0.00      3.57      2.38      1.19     84.52
04:40:50 AM     all      9.52      0.00      4.76      0.00      0.00     85.71
04:40:51 AM     all     12.05      0.00     10.84      6.02      1.20     69.88
04:40:52 AM     all      7.14      0.00      5.95      0.00      0.00     86.90
04:40:53 AM     all      7.59      0.00      2.53      2.53      1.27     86.08
04:40:54 AM     all      3.70      0.00      6.17      1.23      0.00     88.89
04:40:55 AM     all      3.70      0.00      4.94      0.00      1.23     90.12
04:40:56 AM     all     11.76      0.00     12.94      1.18      0.00     74.12
04:40:57 AM     all     10.59     12.94     14.12     12.94      0.00     49.41
04:40:58 AM     all      6.02      6.02     12.05      0.00      1.20     74.70
04:40:59 AM     all      5.95      5.95     13.10      3.57      0.00     71.43
04:41:00 AM     all      8.43      8.43      6.02      2.41      1.20     73.49
04:41:01 AM     all      6.25      7.50      6.25      2.50      0.00     77.50
04:41:02 AM     all     29.21      4.49     15.73      6.74      0.00     43.82
04:41:03 AM     all     22.35      7.06      5.88      2.35      1.18     61.18
04:41:04 AM     all     11.90      4.76      9.52      7.14      0.00     66.67
04:41:05 AM     all      7.32      3.66      6.10      2.44      1.22     79.27
04:41:06 AM     all      3.85      5.13      6.41     10.26      0.00     74.36
04:41:07 AM     all     17.86      2.38     13.10     14.29      1.19     51.19
04:41:08 AM     all      8.43      4.82      9.64      3.61      0.00     73.49
04:41:09 AM     all      6.02      3.61      7.23      4.82      1.20     77.11
04:41:10 AM     all      9.09      2.60      3.90      0.00      0.00     84.42
04:41:11 AM     all      7.23      4.82      7.23      1.20      1.20     78.31
04:41:12 AM     all     12.94      3.53     12.94      1.18      0.00     69.41
04:41:13 AM     all     15.29      2.35     10.59      5.88      1.18     64.71
04:41:14 AM     all     10.98      6.10      6.10      1.22      0.00     75.61
04:41:15 AM     all      7.32      2.44      9.76     10.98      1.22     68.29
04:41:16 AM     all      2.38      2.38      8.33      4.76      0.00     82.14
04:41:17 AM     all      2.06      2.06      1.03      1.03      0.00     93.81
04:41:18 AM     all      0.00      1.03      2.06      3.09      1.03     92.78
04:41:19 AM     all      0.00      2.04      2.04      2.04      0.00     93.88
04:41:20 AM     all      0.00      1.05      1.05      4.21      0.00     93.68
04:41:21 AM     all      2.04      3.06      0.00      1.02      1.02     92.86
04:41:22 AM     all      0.00      1.02      3.06      1.02      0.00     94.90
04:41:23 AM     all      0.00      2.06      2.06      1.03      0.00     94.85
04:41:24 AM     all      4.04      3.03      2.02      2.02      1.01     87.88
04:41:25 AM     all      2.08      1.04      1.04      1.04      0.00     94.79
04:41:26 AM     all      0.00      3.03      2.02      1.01      0.00     93.94
