Linux 3.13.0-105-generic (ip-172-31-5-66) 	01/07/2017 	_x86_64_	(1 CPU)

12:51:16 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:51:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:23 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:51:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:25 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:51:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:29 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
12:51:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:32 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
12:51:33 AM     all      1.01      0.00      0.00      1.01      0.00     97.98
12:51:34 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:51:35 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
12:51:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:37 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
12:51:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:39 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:51:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:42 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
12:51:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:49 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
12:51:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:53 AM     all      2.15      0.00      1.08      0.00      0.00     96.77
