Linux 3.13.0-105-generic (ip-172-31-5-66) 	01/07/2017 	_x86_64_	(1 CPU)

12:34:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:36:13 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
12:36:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:17 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
12:36:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:19 AM     all      0.00      0.00      0.99      0.99      0.00     98.02
12:36:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:22 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
12:36:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:29 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:36:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:36:36 AM     all     31.63      0.00      2.04      0.00      0.00     66.33
12:36:37 AM     all     75.79      0.00      8.42      0.00      0.00     15.79
12:36:38 AM     all     86.00      0.00     11.00      0.00      0.00      3.00
12:36:39 AM     all     71.88      0.00      9.38      0.00      0.00     18.75
12:36:40 AM     all     87.00      0.00      7.00      0.00      1.00      5.00
12:36:41 AM     all     77.42      0.00     10.75      0.00      0.00     11.83
12:36:42 AM     all     82.00      0.00     11.00      2.00      0.00      5.00
12:36:43 AM     all     75.00      0.00      7.29      0.00      0.00     17.71
12:36:44 AM     all     83.84      0.00      7.07      0.00      0.00      9.09
12:36:45 AM     all     78.95      0.00      8.42      0.00      0.00     12.63
12:36:46 AM     all     84.00      0.00     16.00      0.00      0.00      0.00
12:36:47 AM     all     77.78      0.00     14.14      0.00      1.01      7.07
12:36:48 AM     all     78.95      0.00     10.53      0.00      0.00     10.53
12:36:49 AM     all     72.63      0.00     10.53      0.00      0.00     16.84
12:36:50 AM     all     83.84      0.00     10.10      0.00      0.00      6.06
12:36:51 AM     all     90.91      0.00      9.09      0.00      0.00      0.00
12:36:52 AM     all     85.86      0.00     12.12      0.00      0.00      2.02
12:36:53 AM     all     84.85      0.00      9.09      0.00      0.00      6.06
12:36:54 AM     all     76.84      0.00      7.37      0.00      0.00     15.79
12:36:55 AM     all     45.98      0.00      8.05      0.00      0.00     45.98
12:36:56 AM     all     82.47      0.00      7.22      0.00      0.00     10.31
12:36:57 AM     all     50.00      0.00      9.78      0.00      0.00     40.22
12:36:58 AM     all     93.00      0.00      7.00      0.00      0.00      0.00
12:36:59 AM     all     80.61      0.00     11.22      0.00      0.00      8.16
12:37:00 AM     all     67.02      0.00     10.64      0.00      1.06     21.28
12:37:01 AM     all     78.95      0.00     10.53      0.00      0.00     10.53
12:37:02 AM     all     75.27      0.00      9.68      2.15      1.08     11.83
12:37:03 AM     all     71.88      0.00      9.38      0.00      0.00     18.75
12:37:04 AM     all     37.65      0.00      7.06      0.00      0.00     55.29
12:37:05 AM     all     52.81      0.00      4.49      0.00      0.00     42.70
12:37:06 AM     all     81.82      0.00     12.12      0.00      0.00      6.06
12:37:07 AM     all     73.68      0.00      6.32      0.00      1.05     18.95
12:37:08 AM     all     88.12      0.00     11.88      0.00      0.00      0.00
12:37:09 AM     all     76.60      0.00      4.26      0.00      0.00     19.15
12:37:10 AM     all     16.87      0.00      6.02      0.00      0.00     77.11
12:37:11 AM     all     18.82      0.00      7.06      1.18      1.18     71.76
12:37:12 AM     all     14.10      0.00      2.56      2.56      0.00     80.77
12:37:13 AM     all     24.71      0.00      4.71      0.00      1.18     69.41
12:37:14 AM     all      9.76      0.00      1.22      0.00      0.00     89.02
12:37:15 AM     all      2.06      0.00      1.03      0.00      0.00     96.91
12:37:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:19 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:37:20 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:37:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:23 AM     all      2.00      0.00      0.00      0.00      0.00     98.00
12:37:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:25 AM     all      0.00      0.00      0.00      0.00      1.00     99.00
12:37:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:37:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
