Linux 3.13.0-105-generic (ip-172-31-5-66) 	01/07/2017 	_x86_64_	(1 CPU)

12:47:01 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:47:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:06 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
12:47:07 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
12:47:08 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
12:47:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:10 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:13 AM     all      0.00      0.00      0.00      0.99      0.00     99.01
12:47:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:15 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
12:47:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:17 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:19 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:21 AM     all      9.68      0.00      1.08      0.00      0.00     89.25
12:47:22 AM     all      0.00      0.00      1.15      0.00      1.15     97.70
12:47:23 AM     all      1.18      0.00      0.00      2.35      0.00     96.47
12:47:24 AM     all      1.15      0.00      2.30      0.00      1.15     95.40
12:47:25 AM     all      2.35      0.00      0.00      0.00      0.00     97.65
12:47:26 AM     all      5.62      0.00      1.12      0.00      1.12     92.13
12:47:27 AM     all      6.82      0.00      2.27      0.00      0.00     90.91
12:47:28 AM     all      1.16      0.00      1.16      3.49      1.16     93.02
12:47:29 AM     all      1.15      0.00      2.30      0.00      0.00     96.55
12:47:30 AM     all      2.25      0.00      2.25      0.00      1.12     94.38
12:47:31 AM     all     16.85      5.62      7.87     14.61      0.00     55.06
12:47:32 AM     all      1.12      3.37      2.25      0.00      1.12     92.13
12:47:33 AM     all     38.04      3.26      0.00      0.00      0.00     58.70
12:47:34 AM     all     28.09      1.12      4.49      0.00      0.00     66.29
12:47:35 AM     all     23.60      3.37      2.25      0.00      1.12     69.66
12:47:36 AM     all      5.81      2.33      1.16      0.00      0.00     90.70
12:47:37 AM     all      4.71      1.18      4.71      0.00      0.00     89.41
12:47:38 AM     all      4.65      2.33      3.49      9.30      1.16     79.07
12:47:39 AM     all      7.95      2.27      2.27      0.00      1.14     86.36
12:47:40 AM     all      2.41      1.20      3.61      0.00      0.00     92.77
12:47:41 AM     all      4.12      2.06      1.03      0.00      0.00     92.78
12:47:42 AM     all      1.04      0.00      0.00      0.00      0.00     98.96
12:47:43 AM     all      2.02      2.02      1.01      1.01      0.00     93.94
12:47:44 AM     all     11.34      2.06      2.06      8.25      0.00     76.29
12:47:45 AM     all      2.97      0.00      0.99      0.00      0.00     96.04
12:47:46 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:47:47 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
12:47:48 AM     all      1.01      0.00      0.00      2.02      0.00     96.97
12:47:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:50 AM     all      2.00      0.00      1.00      0.00      0.00     97.00
12:47:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:52 AM     all      0.00      0.00      0.99      0.00      0.00     99.01
12:47:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:56 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:47:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:47:59 AM     all      0.00      0.00      0.00      1.00      0.00     99.00
12:48:00 AM     all      0.00      0.00      0.00      0.00      1.00     99.00
12:48:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:48:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
