Linux 3.13.0-105-generic (ip-172-31-5-66) 	01/07/2017 	_x86_64_	(1 CPU)

12:49:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:50:37 AM     all     13.58      0.00     11.11      0.00      0.00     75.31
12:50:38 AM     all     13.92      0.00      7.59      0.00      1.27     77.22
12:50:39 AM     all     12.82      0.00      7.69      0.00      0.00     79.49
12:50:40 AM     all     10.13      0.00     11.39      0.00      1.27     77.22
12:50:41 AM     all     11.54      0.00      8.97      0.00      1.28     78.21
12:50:42 AM     all     13.16      0.00      7.89      0.00      0.00     78.95
12:50:43 AM     all     10.53      0.00      7.89      1.32      1.32     78.95
12:50:44 AM     all      9.46      0.00      8.11      0.00      0.00     82.43
12:50:45 AM     all     12.00      0.00      5.33      0.00      1.33     81.33
12:50:46 AM     all     13.75      0.00     10.00      0.00      1.25     75.00
12:50:47 AM     all     11.39      0.00      8.86      0.00      0.00     79.75
12:50:48 AM     all     15.58      0.00     11.69      0.00      1.30     71.43
12:50:49 AM     all     12.00      0.00      9.33      0.00      0.00     78.67
12:50:50 AM     all     15.79      0.00      9.21      0.00      1.32     73.68
12:50:51 AM     all     12.35      0.00     11.11      0.00      1.23     75.31
12:50:52 AM     all     17.28      0.00      8.64      0.00      0.00     74.07
12:50:53 AM     all     12.66      0.00     10.13      0.00      1.27     75.95
12:50:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:50:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:50:56 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
12:50:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:50:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:50:59 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:00 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:51:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:05 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
12:51:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
12:51:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
